,소재지명,도로명,위도,경도,시설구분
275,SY푸드,경기도 용인시 처인구 양지면 양지로148번길 6,37.23392808,127.2846066,일반음식점
276,Soul Plant(소울플랜트),경기도 용인시 기흥구 관곡로77번길 3-12,37.28219076,127.1147163,일반음식점
277,Stella(스텔라),경기도 용인시 수지구 현암로 76,37.3312326,127.1175444,일반음식점
278,SunatSix(썬앳씩스),경기도 용인시 기흥구 흥덕1로 13,37.2707065,127.0675947,일반음식점
279,Sushi H(스시에이치),경기도 용인시 수지구 죽전로 257,37.3327001,127.1276342,일반음식점
280,T.G.I.F 롯데몰 수지점,경기도 용인시 수지구 성복2로 38,37.3127533,127.0817766,일반음식점
281,TEN(텐),경기도 용인시 기흥구 관곡로 92,37.28048314,127.1134954,일반음식점
283,THE 아라(더 아라),경기도 용인시 기흥구 구성로 102,37.29349465,127.120424,일반음식점
284,THE(더) 두툼한 만원초밥,경기도 용인시 기흥구 흥덕2로65번길 12-9,37.27382591,127.0727203,일반음식점
285,THE한점,경기도 용인시 기흥구 동백5로 17,37.2766284,127.1518737,일반음식점
287,The party(더파티),경기도 용인시 기흥구 동백5로 22,37.2758542,127.1513535,일반음식점
288,The 대박 떡볶이,경기도 용인시 수지구 광교중앙로 319,37.2984274,127.0690532,일반음식점
289,The맛쪽갈비(마평점),경기도 용인시 처인구 경안천로8번길 23,37.2338528,127.2136784,일반음식점
290,Time-T,경기도 용인시 처인구 포곡읍 포곡로 113,37.2698234,127.2178148,일반음식점
291,UNTAMED COFFEE(언테임드 커피),경기도 용인시 수지구 신수로783번길 11-4,37.33987033,127.1009126,일반음식점
292,UNTOLD(언톨드),경기도 용인시 처인구 양지면 죽양대로 2269,37.23122032,127.2979392,일반음식점
293,VANILLOTS(바닐랏츠),경기도 용인시 기흥구 한보라2로14번길 3-12,37.25361758,127.1122908,일반음식점
294,VI BAR(비바),경기도 용인시 처인구 명지로116번길 27,37.22494565,127.1858536,일반음식점
295,Y&Y푸드(와이앤와이푸드),경기도 용인시 기흥구 동백중앙로 205,37.27171335,127.1514947,일반음식점
296,adagio(아다지오),경기도 용인시 기흥구 신갈로58번길 7,37.2721584,127.1065449,일반음식점
297,all that PHO(올 댓 포),경기도 용인시 수지구 신봉1로 157,37.32709397,127.0691003,일반음식점
298,bever理智(베버이지),경기도 용인시 처인구 금령로139번길 20,37.23694683,127.2120497,일반음식점
300,bhc용인남사점,경기도 용인시 처인구 남사면 한숲로 45,37.1528196,127.1701931,일반음식점
301,bhc치킨상갈점,경기도 용인시 기흥구 신갈로 32,37.26942485,127.1058485,일반음식점
302,cafe(카페).숍,경기도 용인시 기흥구 강남서로67번길 1,37.27679274,127.1292498,일반음식점
303,cafe다옴,경기도 용인시 수지구 신봉1로 296-19,37.3338431,127.0581389,일반음식점
304,"caffee,Ragout(카페,라구)",경기도 용인시 처인구 모현읍 문현로 337,37.33747471,127.2453189,일반음식점
305,chef.k(쉐프케이)덮밥연구소,경기도 용인시 기흥구 동백중앙로 283,37.27767891,127.1539939,일반음식점
306,cielo(씨엘로),경기도 용인시 기흥구 죽전로27번길 14-16,37.32223291,127.1126722,일반음식점
307,e참치세상,경기도 용인시 처인구 금령로27번길 23,37.2364379,127.1984269,일반음식점
