,소재지명,도로명,위도,경도,시설구분
262,죽전1동 행정복지센터,경기도 용인시 수지구 대지로15번길 50,37.3310797251,127.1139587986,공중화장실
263,용인농촌테마파크 다목적교육관,경기도 용인시 처인구 원삼면 농촌파크로 80-1,37.1710136889,127.2971196591,공중화장실
264,용인농촌테마파크 농경문화전시관(2층),경기도 용인시 처인구 원삼면 농촌파크로 80-1,37.1710136889,127.2971196591,공중화장실
265,용담호수둘레길조류관찰대,경기도 용인시 처인구 원삼면 원양로 268,37.1829714337,127.3054695936,공중화장실
266,초당역,경기도 용인시 기흥구 동백3로 80,37.2741571836,127.1580368327,공중화장실
267,고진역,경기도 용인시 처인구 경안천로 141,37.2446409733,127.2141852243,공중화장실
268,김량장역,경기도 용인시 처인구 금학로 315,37.237301221,127.1986998172,공중화장실
269,삼가역,경기도 용인시 처인구 중부대로 1098,37.242114007,127.1680921813,공중화장실
270,전대.에버랜드역,경기도 용인시 처인구 포곡읍 에버랜드로 143,37.285640889,127.2197385612,공중화장실
271,용인시동물보호센터,경기도 용인시 처인구 중부대로 1074-1,37.2433150194,127.159326276,공중화장실
272,강남근린공원,경기도 용인시 기흥구 갈곡로12번길 1,37.272737442,127.129562938,공중화장실
273,수지구청,경기도 용인시 수지구 포은대로 435,37.3222450318,127.097401236,공중화장실
274,용인시 문화예술원,경기도 용인시 처인구 중부대로 1199,37.2401717248,127.1763197994,공중화장실
275,용인시청 관광안내소,경기도 용인시 처인구 중부대로 1199,37.2401717248,127.1763197994,공중화장실
276,용인시 차량등록사업소,경기도 용인시 처인구 중부대로 1217,37.2388497526,127.1807787977,공중화장실
277,유림동행정복지센터,경기도 용인시 처인구 백옥대로 1315,37.2528565755,127.2120455075,공중화장실
278,양지면행정복지센터 1층,경기도 용인시 처인구 양지면 양지로105번길 5,37.2354877465,127.2798333574,공중화장실
279,양지면주민자치센터 2층,경기도 용인시 처인구 양지면 향교로11번길 3,37.2366525581,127.2858390074,공중화장실
280,역북동행정복지센터2층,경기도 용인시 처인구 명지로 16,37.2345607081,127.1881585796,공중화장실
281,이동읍주민자치센터,경기도 용인시 처인구 이동읍 경기동로 673,37.1411233252,127.1961991903,공중화장실
282,동부동행정복지센터,경기도 용인시 처인구 중부대로 1574,37.2327634071,127.2191790873,공중화장실
283,송전휴게소,경기도 용인시 처인구 이동읍 남북대로 2616,37.1406062592,127.2056256289,공중화장실
284,용인서울병원,경기도 용인시 처인구 고림로 81,37.2403149583,127.2144834225,공중화장실
285,용인시네마1번가,경기도 용인시 처인구 금령로 86,37.235083647,127.2058223717,개방화장실
286,이마트용인점1층여자,경기도 용인시 처인구 명지로 53,37.2314895326,127.1891519966,공중화장실
287,재성빌딩,경기도 용인시 처인구 백옥대로 1112,37.2346690358,127.2094879281,개방화장실
288,중앙동주민센터,경기도 용인시 처인구 금령로78번길 8-1,37.2341170789,127.2049918812,공중화장실
289,도장골어린이공원,경기도 용인시 수지구 수지로 321,37.3270248382,127.0928494769,공중화장실
290,모범운전자회 옆,경기도 용인시 처인구 경안천로 140,37.2446964978,127.2147825989,간이화장실
291,용인중앙시장,경기도 용인시 처인구 금령로99번길 19,37.2373488323,127.206895881,공중화장실
292,라이프아파트 뒤,경기도 용인시 처인구 중부대로1546번길 31,37.2304929422,127.2158506822,간이화장실
293,모현 왕산소공원,경기도 용인시 처인구 모현읍 외대로25번길 3,37.3368767707,127.2523878442,공중화장실
294,백암버스정류장,경기도 용인시 처인구 백암면 백암로 214-1,37.1656310168,127.3742548397,공중화장실
295,영덕레스피아,경기도 용인시 기흥구 흥덕1로 43,37.272227433,127.0669318117,공중화장실
296,경기도어린이박물관,경기도 용인시 기흥구 상갈로 6,37.2691333146,127.1103615414,공중화장실
297,상현역,경기도 용인시 수지구 광교중앙로 지하 312,37.2976825187,127.0693358806,공중화장실
298,수지구청역,경기도 용인시 수지구 풍덕천로 지하120,37.3204250107,127.0911623592,공중화장실
299,용인시다목적복지회관 1층,경기도 용인시 기흥구 구갈로28번길 24,37.2772489929,127.1140646724,공중화장실
300,아르피아스포츠센터,경기도 용인시 수지구 포은대로 499,37.325870193,127.1059037739,공중화장실
301,용인종합운동장,경기도 용인시 처인구 경안천로 76,37.2385435325,127.2125509317,공중화장실
302,용인평온의숲(나래원) 1층,경기도 용인시 처인구 이동읍 평온의숲로 77,37.1204780034,127.2284759386,공중화장실
303,용인평온의숲(장례식장) 1층,경기도 용인시 처인구 이동읍 평온의숲로 77,37.1204780034,127.2284759386,공중화장실
304,용인시민체육센터 화장실,경기도 용인시 처인구 포곡읍 금어로 317,37.2763792632,127.2457956351,공중화장실
305,동백파출소,경기도 용인시 기흥구 동백6로 37,37.2775480125,127.1554722016,공중화장실
306,상갈파출소,경기도 용인시 기흥구 중부대로 380,37.2716173708,127.109209546,공중화장실
307,모현파출소,경기도 용인시 처인구 모현읍 백옥대로 2372,37.3353114138,127.2495595156,공중화장실
308,백암파출소,경기도 용인시 처인구 백암면 백암로201번길 9,37.1644768098,127.3738850636,공중화장실
309,이동파출소,경기도 용인시 처인구 이동읍 경기동로 688,37.139780947,127.1964860478,공중화장실
310,서천파출소,경기도 용인시 기흥구 서천로117번길 1,37.2376273853,127.0731614558,공중화장실
311,용인어린이상상의숲,경기도 용인시 처인구 동백죽전대로 61,37.2496234432,127.165161341,공중화장실
312,보정지구대,경기도 용인시 기흥구 보정로 110,37.3195209878,127.1158237351,공중화장실
313,수지지구대,경기도 용인시 수지구 풍덕천로190번길 18,37.3251899544,127.1019568222,공중화장실
314,보정119안전센터,경기도 용인시 기흥구 보정로114번길 2,37.3196833084,127.1158454816,공중화장실
315,수지119안전센터,경기도 용인시 수지구 풍덕천로 177,37.3260492202,127.1001576117,공중화장실
316,모현119안전센터,경기도 용인시 처인구 모현읍 독점로 31-12,37.3292098407,127.2415654323,공중화장실
317,용인소방서,경기도 용인시 처인구 명지로 45,37.2321585149,127.189893288,공중화장실
318,용인포은아트홀,경기도 용인시 수지구 포은대로 499,37.3257573159,127.1045497989,공중화장실
319,신갈근린공원,경기도 용인시 기흥구 기흥로116번길 10,37.2774599262,127.096716051,공중화장실
320,토리공원,경기도 용인시 기흥구 동백죽전대로 264,37.2651190246,127.1559122902,공중화장실
321,동백호수공원(광장),경기도 용인시 기흥구 동백5로 12,37.2766962085,127.1508625936,공중화장실
322,용인중앙공원 옻셈약수터,경기도 용인시 처인구 백옥대로1081번길 5-2,37.2317097147,127.208383232,공중화장실
323,한숲하늘근린공원,경기도 용인시 처인구 남사읍 한숲로57번길 30-1,37.1562814264,127.1679271874,공중화장실
324,기흥호수공원(뚝방),경기도 용인시 기흥구 농서로46번길 36,37.2260714277,127.0936633781,공중화장실
325,모현도서관,경기도 용인시 처인구 모현읍 백옥대로 2378,37.3357172035,127.2496371898,공중화장실
326,양지해밀도서관,경기도 용인시 처인구 양지면 교동로18번길 8,37.2375804089,127.2855094328,공중화장실
327,수지우체국,경기도 용인시 수지구 문정로 3,37.3212425495,127.096830969,공중화장실
328,용인보정동우체국,경기도 용인시 기흥구 죽현로 47,37.3194584777,127.1160046341,공중화장실
329,용인동백우체국,경기도 용인시 기흥구 동백6로 39,37.2773681951,127.1556309415,공중화장실
330,백암우체국,경기도 용인시 처인구 백암면 백암로201번길 16,37.1649360395,127.3734225035,공중화장실
331,송전우체국,경기도 용인시 처인구 이동읍 경기동로705번길 13-11,37.1396864198,127.1982992154,공중화장실
332,기흥휴게소(부산),경기도 용인시 기흥구 공세로 173,37.2363744717,127.1043182874,공중화장실
333,용인휴게소(강릉),경기도 용인시 처인구 주북로94번길 30-1,37.2455167878,127.2423137888,공중화장실
334,죽전역,경기도 용인시 수지구 포은대로 530,37.3248835992,127.1073875377,공중화장실
335,구성역,경기도 용인시 기흥구 용구대로 2403,37.2988911307,127.1057624993,공중화장실
336,용인자연휴양림 광장,경기도 용인시 처인구 모현읍 초부로 220,37.3143792065,127.2662526381,공중화장실
337,용인자연휴양림 야영장,경기도 용인시 처인구 모현읍 초부로 220,37.3143792065,127.2662526381,공중화장실
338,구성동 행정복지센터,경기도 용인시 기흥구 구성로77번길 17,37.296762084,127.1189858971,공중화장실
339,새마을근린공원,경기도 용인시 수지구 수지로 343,37.3287806251,127.0949169373,공중화장실
