,소재지명,도로명,위도,경도,시설구분
235,㈜다온환경,경기도 용인시 처인구 이동읍 경기동로 765,37.13401099,127.2018545,폐기물처리업체
236,신우환경자원,경기도 용인시 처인구 이동읍 묘봉로 1,37.12390073,127.2125967,폐기물처리업체
237,공영개발 주식회사,경기도 용인시 기흥구 강남로 3,37.27101768,127.1261006,폐기물처리업체
238,케이씨환경산업㈜,경기도 용인시 처인구 백암면 죽양대로 829,37.14017669,127.3930252,폐기물처리업체
239,㈜성광인더스트리,경기도 용인시 처인구 남사면 경기동로 280,37.14064694,127.1566039,폐기물처리업체
240,대명금속,경기도 용인시 처인구 남사면 상동로 39-5,37.16799918,127.1785696,폐기물처리업체
241,용문산업㈜,경기도 용인시 처인구 백암면 가창로 29,37.19159035,127.3645023,폐기물처리업체
242,중부산업,경기도 용인시 처인구 이동읍 원천로41번길 53,37.19277431,127.2138458,폐기물처리업체
243,정원산업,경기도 용인시 처인구 백암면 백봉로 57,37.15400433,127.3773026,폐기물처리업체
244,㈜세주산업,경기도 용인시 기흥구 하갈로136번길 16,37.25804816,127.1011672,폐기물처리업체
245,주심사,경기도 용인시 처인구 남사면 각궁로 126,37.10103986,127.1541953,폐기물처리업체
246,송학산업,경기도 용인시 처인구 남사면 천덕산로 116-21,37.11151079,127.1219714,폐기물처리업체
247,㈜대흥산업,경기도 용인시 기흥구 신정로237번길 46-12,37.29137464,127.093023,폐기물처리업체
248,(주)에스닥스,경기도 용인시 기흥구 신정로 206,37.28901685,127.1007225,폐기물처리업체
249,(주)남강엠엔테크,경기도 용인시 처인구 이동읍 서리로 185,37.19541228,127.1699604,폐기물처리업체
250,(주)대흥엠엔티,경기도 용인시 처인구 이동읍 서리로 129,37.19266557,127.1752366,폐기물처리업체
251,제일환경,경기도 용인시 처인구 백암면 청계로 69,37.1567605,127.3916131,폐기물처리업체
252,제일탄소㈜,경기도 용인시 처인구 백암면 백봉로 105,37.15267709,127.3753036,폐기물처리업체
