시군명,사업장명,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,
용인시,7090열린음악회,"경기도 용인시 처인구 금령로13번길 7, 지하 1층 (김량장동)",경기도 용인시 처인구 김량장동 293-11 지하 1층 ,17048,37.23561306,127.1977032,
용인시,79대포 용인수지점,"경기도 용인시 수지구 풍덕천로129번길 8 (풍덕천동, 경방프라자 102호)",경기도 용인시 수지구 풍덕천동 711번지 경방프라자  102호 ,16837,37.3239535,127.0956568,
용인시,79파운야드 광교상현역점,"경기도 용인시 수지구 광교중앙로 319, 광교스타 천 1층 109호, 110호 (상현동)",경기도 용인시 수지구 상현동 1117 광교스타 천 ,16944,37.29851993,127.0690942,
용인시,79파운야드 수지구청점,"경기도 용인시 수지구 문정로 15 (풍덕천동,평은플라자 111호)",경기도 용인시 수지구 풍덕천동 1080-19 평은플라자 111호 ,16841,37.32221287,127.0959003,
용인시,79파운야드 용인역북점,"경기도 용인시 처인구 명지로60번길 14, 1층 일부호 (역북동)",경기도 용인시 처인구 역북동 791-2 1층 일부호,17056,37.23072574,127.1866412,
용인시,7번가피자,"경기도 용인시 기흥구 기흥로 34, 104호 (구갈동)",경기도 용인시 기흥구 구갈동 378번지 충전센타 104호,16975,37.27901969,127.116191,
용인시,7번가피자 수지상현점,"경기도 용인시 수지구 풍덕천로22번길 28, 수지태영프라자 109호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 522-2번지 수지태영프라자 109호,16846,37.3164031,127.0831931,
용인시,7번가피자(죽전점),"경기도 용인시 수지구 죽전로 150 (죽전동, 단대프라자Ⅲ 102호)",경기도 용인시 수지구 죽전동 1328-2 단대프라자Ⅲ 102호 ,16889,37.32392895,127.1243004,
용인시,7월3일,"경기도 용인시 기흥구 신갈로124번길 26, 종성마트 1층 102호 (신갈동)",경기도 용인시 기흥구 신갈동 30-1 종성마트 1층 102호,16968,37.27769129,127.1087608,
용인시,842디저트,"경기도 용인시 기흥구 동백중앙로 237, 쥬네브스타월드 나동 1층 104호 (중동)",경기도 용인시 기흥구 중동 841 쥬네브스타월드 나동 104호,17006,37.27456798,127.1505453,
용인시,8687푸드,"경기도 용인시 수지구 수지로342번길 30, 현대프라자빌딩 지하 08호, 지하 09호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 704 현대프라자빌딩 ,16837,37.32576666,127.0965811,
용인시,87닭강정 영덕점,"경기도 용인시 기흥구 덕영대로2077번길 16 (영덕동, 기흥대정프라자 109호)",경기도 용인시 기흥구 영덕동 14-4 ,17095,37.26821304,127.0966515,
용인시,88 한우촌,경기도 용인시 기흥구 석성로521번길 23,,,,,
용인시,88골프장 동서 10 티하우스,"경기도 용인시 기흥구 석성로521번길 169 (청덕동, 동서10티하우스 1층)",경기도 용인시 기흥구 청덕동 80-2 동서10티하우스 1층 ,16893,37.30673155,127.1604622,
용인시,88골프장 스타트하우스,경기도 용인시 기흥구 석성로521번길 169 (청덕동),경기도 용인시 기흥구 청덕동 80-2 ,16893,37.30673155,127.1604622,
용인시,88골프장동6티하우스,"경기도 용인시 기흥구 석성로521번길 169 (청덕동, 동6티하우스 1층)",경기도 용인시 기흥구 청덕동 80-2 동6티하우스 1층 ,16893,37.30673155,127.1604622,
용인시,88골프장서15티하우스,"경기도 용인시 기흥구 석성로521번길 169 (청덕동, 서15티하우스 1층)",경기도 용인시 기흥구 청덕동 80-2 서15티하우스 1층 ,16893,37.30673155,127.1604622,
용인시,88골프장클럽하우스,경기도 용인시 기흥구 석성로521번길 169 (청덕동),경기도 용인시 기흥구 청덕동 80-2 ,16893,37.30673155,127.1604622,
용인시,88제육,"경기도 용인시 기흥구 신갈로138번길 24, 1층 일부(101)호 (신갈동)",경기도 용인시 기흥구 신갈동 8 일부(101)호 ,16965,37.27854675,127.1084969,
용인시,88포장마차,경기도 용인시 기흥구 죽현로 8-20,,,,,
용인시,88호랭이 죽전점,"경기도 용인시 수지구 용구대로 2769, 1층 109호 (죽전동)",경기도 용인시 수지구 죽전동 876-6 ,16867,37.33290038,127.1084295,
용인시,9092연탄집,경기도 용인시 처인구 모현읍 백옥대로2332번길 21-13 (외2필지1층),경기도 용인시 처인구 모현읍 왕산리 467-1번지 외2필지1층,17035,37.3324836,127.2486169,
용인시,911온반,경기도 용인시 처인구 금령로71번길 2 (김량장동),경기도 용인시 처인구 김량장동 254-105번지 ,17052,37.23530194,127.2042051,
용인시,99곱창,"경기도 용인시 기흥구 흥덕1로79번길 2 (영덕동, 가은프라자 112호)",경기도 용인시 기흥구 영덕동 986-1 가은프라자 112호 ,16954,37.27499329,127.0714955,
용인시,99펍차,경기도 용인시 기흥구 강남로 8,,,,,
용인시,9미&짝태와노가리,"경기도 용인시 수지구 신수로 767 (동천동, 분당수지유타워 A동 231호)",경기도 용인시 수지구 동천동 899번지 분당수지유타워 A동 231호 ,16827,37.33814879,127.1016325,
용인시,AAHH(에이에이에이치에이치),경기도 용인시 처인구 금령로 42,,,,,
용인시,AK & 기흥어글리스토브,"경기도 용인시 기흥구 기흥역로 63, 상가동 4층 일부호 (구갈동, 힐스테이트 기흥)",경기도 용인시 기흥구 구갈동 234 힐스테이트 기흥 ,17065,37.27533201,127.1177629,
용인시,B:OOM[비:움],"경기도 용인시 기흥구 용인향교로20번길 7, 1층 106호 (언남동)",경기도 용인시 기흥구 언남동 330 106호,16917,37.29654048,127.1201492,
용인시,BBQ 상현중앙점,경기도 용인시 수지구 만현로 100,,,,,
용인시,BBQ 수지신봉점,"경기도 용인시 수지구 신봉1로 62, LG프라자 1층 102호 (신봉동)",경기도 용인시 수지구 신봉동 25-1 LG프라자 ,16815,37.32260316,127.0785843,
용인시,BBQ 용인고림점,"경기도 용인시 처인구 고림로 142-1, 지하1층 B03호 (고림동)",경기도 용인시 처인구 고림동 666-175 따숲길 ,17149,37.24517573,127.2191781,
용인시,BBQ 용인보정점,"경기도 용인시 기흥구 죽현로 31, 로얄캠퍼빌 1층 102일부호 (보정동)",경기도 용인시 기흥구 보정동 1266-5 로얄캠퍼빌 ,16898,37.31952501,127.1142888,
용인시,BBQ 용인외대점,경기도 용인시 처인구 모현읍 외대로54번길 28-2,,,,,
용인시,BBQ 치킨,경기도 용인시 처인구 이동읍 백옥대로621번길 3,경기도 용인시 처인구 이동읍 천리 234-10번지,17128,37.1920841,127.2066244,
용인시,BBQ(구성점),경기도 용인시 기흥구 용구대로 2370 (마북동),경기도 용인시 기흥구 마북동 475-1 ,16921,37.29796377,127.1088025,
용인시,BBQ구갈점,경기도 용인시 기흥구 기흥로 18,,,,,
용인시,BBQ마평점,"경기도 용인시 처인구 금학로 471, 영평빌딩 1층 일부호 (마평동)",경기도 용인시 처인구 마평동 675-1 영평빌딩 1층 일부호,17152,37.23629688,127.2153892,
용인시,BBQ신풍덕천점,"경기도 용인시 수지구 정평로 40-1, 거묵상가1 1층 107호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1047-1 거묵상가1 ,16844,37.31994,127.0876621,
용인시,BBQ용인보라점,"경기도 용인시 기흥구 한보라2로14번길 8-4, 1층 101호 (보라동)",경기도 용인시 기흥구 보라동 583-5 101호,17081,37.25359486,127.1108588,
용인시,BBQ용인상하점,경기도 용인시 기흥구 중부대로788번길 2 (상하동),경기도 용인시 기흥구 상하동 241-3 ,17077,37.25829121,127.1423205,
용인시,BBQ치킨(죽전점),"경기도 용인시 수지구 푸른솔로 86 (죽전동, 도담마을 우미이노스빌 상가동 102호)",경기도 용인시 수지구 죽전동 1261번지 도담마을 우미이노스빌 상가동 102호 ,16874,37.3259235,127.1196349,
용인시,BBQ치킨동천점,경기도 용인시 수지구 수풍로 107,,,,,
용인시,BBQ치킨청덕점,"경기도 용인시 기흥구 구성1로 22, 대림프라자 104호 (청덕동)",경기도 용인시 기흥구 청덕동 546-2 대림프라자 ,16914,37.29194052,127.1453767,
용인시,BBQ흥덕지구점,"경기도 용인시 기흥구 흥덕2로 115 (영덕동, 미래도프라자 103호,104호)","경기도 용인시 기흥구 영덕동 974-7 미래도프라자 103호,104호 ",16953,37.27784097,127.0737918,
용인시,BHC,"경기도 용인시 처인구 모현읍 외대로 6, 1층 일부",경기도 용인시 처인구 모현읍 왕산리 790-3 ,17035,37.33718756,127.2501516,
용인시,BHC 수지상현중앙점,"경기도 용인시 수지구 만현로 120 (상현동, 에스알프라자 101호)",경기도 용인시 수지구 상현동 251번지 에스알프라자 101호 ,16930,37.30608423,127.0846797,
용인시,BHC 원삼점,"경기도 용인시 처인구 원삼면 고당로15번길 3, 1층",경기도 용인시 처인구 원삼면 고당리 66-5 1층 ,17168,37.16470901,127.3111931,
용인시,BHC 죽전1동점,"경기도 용인시 수지구 현암로 162, 101(일부)호 (죽전동)",경기도 용인시 수지구 죽전동 1190-4 ,16880,37.33128454,127.1272325,
용인시,BHC(한보라점),"경기도 용인시 기흥구 한보라2로 13, 1층 (보라동)",경기도 용인시 기흥구 보라동 580-1 1층 ,17079,37.25458786,127.1113048,
용인시,BHC강남대점,"경기도 용인시 기흥구 강남동로 46, 105호 (구갈동, 강남마을써미트빌상가)",경기도 용인시 기흥구 구갈동 603 강남마을써미트빌상가 105호,16978,37.26970685,127.1318448,
용인시,BHC보정점,"경기도 용인시 기흥구 죽현로 8-20 (보정동, 아이원프라자 123,124호)","경기도 용인시 기흥구 보정동 1262 아이원프라자 123,124호 ",16897,37.31986137,127.1096596,
용인시,BHC용인마북점,경기도 용인시 기흥구 마북로 126,,,,,
용인시,BHC용인청덕점,"경기도 용인시 기흥구 구성3로28번길 20 (청덕동, 가나프라자2차 104호)",경기도 용인시 기흥구 청덕동 502-6 가나프라자2차 104호 ,16892,37.2952417,127.1521534,
용인시,BHC죽전대박점,"경기도 용인시 수지구 달맞이로 77 (죽전동, 101호)",경기도 용인시 수지구 죽전동 1245-9 101호 ,16873,37.32690557,127.1192965,
용인시,BHC치킨 성복점,"경기도 용인시 수지구 성복1로 80, 1층 113호,114호 (성복동, 성복역 서희스타힐스)",경기도 용인시 수지구 성복동 168-10 성복역 서희스타힐스 ,16852,37.31568138,127.0712985,
용인시,BHC치킨 흥덕점,"경기도 용인시 기흥구 흥덕2로75번길 14 (영덕동, 102호)",경기도 용인시 기흥구 영덕동 988-5 102호 ,16954,37.27442906,127.0725026,
용인시,BHC치킨(동천풍덕천점),"경기도 용인시 수지구 수풍로 107, 205호 (동천동)",경기도 용인시 수지구 동천동 282번지 205호,16821,37.3331729,127.0930729,
용인시,BHC치킨동백호수마을점,경기도 용인시 기흥구 평촌1로1번길 3,,,,,
용인시,BHC치킨전문점,"경기도 용인시 기흥구 관곡로 51 (구갈동, 가현마을 신안아파트 상가동 106호)",경기도 용인시 기흥구 구갈동 344 가현마을 신안아파트 상가동 106호 ,16963,37.28325345,127.111665,
용인시,BIPOD(바이포드),경기도 용인시 처인구 명지로60번길 23-6,,,,,
용인시,BLACK SQUARE M(블랙스퀘어엠),경기도 용인시 기흥구 흥덕2로75번길 9 (영덕동),경기도 용인시 기흥구 영덕동 991-1 ,16954,37.27420558,127.0730227,
용인시,BROWN BLACK(브라운블랙),"경기도 용인시 기흥구 평촌1로1번길 9, 1층 (동백동)",경기도 용인시 기흥구 동백동 615-10번지 1층 ,17001,37.28329437,127.1532175,
용인시,"Bake, 상수씨","경기도 용인시 수지구 풍덕천로172번길 23, 1층 일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 82-13 ,16833,37.3238908,127.1016138,
용인시,Baro 지금,경기도 용인시 처인구 명지로40번길 8,,,,,
용인시,Beanlight(빈라이트),"경기도 용인시 기흥구 중부대로 184, 힉스유타워 A동 171-1호 (영덕동)",경기도 용인시 기흥구 영덕동 1315번지 ,17095,37.26915716,127.0905726,
용인시,Bien(비엔),"경기도 용인시 수지구 광교호수로 411, 1층 (상현동)",경기도 용인시 수지구 상현동 573-2번지 1층 일부 ,16939,37.3009878,127.0814397,
용인시,Black cups(블랙컵스),"경기도 용인시 기흥구 죽전로15번길 12 (보정동, 1층)",경기도 용인시 기흥구 보정동 1184-9 1층 ,16897,37.32172006,127.1102144,
용인시,BnB Burger and Beyond,"경기도 용인시 기흥구 기흥역로 9, 상가동 1층 119호 (구갈동, 기흥역 롯데캐슬 레이시티/주상복합)",경기도 용인시 기흥구 구갈동 227-32 기흥역 롯데캐슬 레이시티/주상복합 상가동 119호,17065,37.27490057,127.1153625,
용인시,Brim(브림),경기도 용인시 처인구 남사면 처인성로 217 (1층 일부),경기도 용인시 처인구 남사면 봉무리 449-9번지 1층 일부,17118,37.1144773,127.1519942,
용인시,C.F숯불바베큐,"경기도 용인시 기흥구 금화로 9 (상갈동, 1층)",경기도 용인시 기흥구 상갈동 482-2 ,17073,37.26175196,127.1052457,
용인시,CAFE AT 176(카페앳176),경기도 용인시 수지구 동천로 18,,,,,
용인시,CAFE 덕,"경기도 용인시 기흥구 동백죽전대로 444, 쥬네브 지1층 B041호 (중동)",경기도 용인시 기흥구 중동 833 쥬네브 지1층 B041호,17006,37.27799636,127.1515898,
용인시,CDI푸드(씨디아이푸드),"경기도 용인시 기흥구 금화로108번길 28 (상갈동, 1층)",경기도 용인시 기흥구 상갈동 121 1층 ,17067,37.26887778,127.106686,
용인시,CGV광교상현점,"경기도 용인시 수지구 광교중앙로295번길 9, 212호 (상현동)",경기도 용인시 수지구 상현동 1116-4번지 ,16944,37.29684222,127.0680481,
용인시,CGV기흥,"경기도 용인시 기흥구 기흥로 58, 기흥ICT밸리 SK V1  B동 지하2층 B223일부호 (구갈동)",경기도 용인시 기흥구 구갈동 681 기흥ICT밸리 SK V1 지하2층 B223일부호 B동 ,16976,37.28043484,127.118053,
용인시,CGV동백,"경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브 7001호일부)",경기도 용인시 기흥구 중동 833번지 쥬네브 7001호일부,17006,37.2779622,127.1516621,
용인시,Cafe Josh(카페조쉬),경기도 용인시 수지구 성복1로 286,,,,,
용인시,Cafe de Precioso(카페 데 프레시오소),경기도 용인시 기흥구 동백죽전대로527번길 100-13,,,,,
용인시,CafeJ(카페제이),"경기도 용인시 기흥구 평촌2로1번길 25-1, 1층 일부호 (동백동)",경기도 용인시 기흥구 동백동 633-6 1층일부 ,17001,37.27986049,127.1540629,
용인시,Coffee .GA <커피가>,"경기도 용인시 기흥구 동백죽전대로527번길 100-31, 지1층 B101,B102호 (중동)",경기도 용인시 기흥구 중동 1111-9번지 ,16987,37.28290293,127.1417375,
용인시,Curd(커드),경기도 용인시 기흥구 기흥로 58-1,,,,,
용인시,D.el(디이엘),"경기도 용인시 수지구 용구대로2771번길 66, 상가동 106-2호 (죽전동, 용인수지벽산타운2단지)",경기도 용인시 수지구 죽전동 832-1번지 용인수지벽산타운2단지 상가동 106-2호,16865,37.3354783,127.1057138,
용인시,FFB하미소,"경기도 용인시 기흥구 신갈로124번길 23-5, 1층 101일부호 (신갈동)",경기도 용인시 기흥구 신갈동 14-17 1층 101일부호,16965,37.27819428,127.1082167,
용인시,FROTH프로스,경기도 용인시 기흥구 강남동로 14,,,,,
용인시,Fratello프라텔로,"경기도 용인시 수지구 신봉1로 157, 파크프라자 1층 123-1,123-2,124-1,124-2호 (신봉동)",경기도 용인시 수지구 신봉동 973번지 파크프라자 ,16811,37.3270078,127.0690557,
