,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,Latitude,Longitude,이용가능시간,이용자 제한,지번주소,행정동
1897,이카플러그,동일하이빌4단지(413동),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(413동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1899,이카플러그,동일하이빌4단지(413동),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(413동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1900,이카플러그,동일하이빌4단지(413동),11,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지(413동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1901,이카플러그,동일하이빌4단지6(410동),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(410동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1902,이카플러그,동일하이빌4단지6(410동),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(410동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1903,이카플러그,동일하이빌4단지6(410동),11,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(410동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1904,이카플러그,동일하이빌4단지7(406동),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(406동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1905,이카플러그,동일하이빌4단지7(406동),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(406동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1906,이카플러그,동일하이빌4단지7(406동),11,AC완속,경기도,용인시,경기도 용인시 수지구 신봉3로12번길 9동일하이빌4단지2(406동)(신봉마을 동일하이빌4단지),37.330039,127.0647753,24시간,거주자외 출입제한,경기도 용인시 수지구 신봉동 976 신봉마을 동일하이빌4단지,신봉동
1907,이카플러그,보리원,1,AC완속,경기도,용인시,경기도 용인시 처인구 동부로 848-15입구 전용주차장,37.1890328,127.278701,24시간,시설 상황에 따라 이용이 제한될 수 있음,경기도 용인시 처인구 해곡동 150-3,동부동
1908,이카플러그,수지벽산1단지아파트1(P1주차장),1,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로2771번길 68(죽전동, 벽산타운1단지)(832 벽산타운1단지)",37.3364667,127.1054931,24시간,거주자외 출입제한,경기도 용인시 수지구 죽전동 832 벽산타운1단지,죽전2동
1909,이카플러그,수지벽산1단지아파트1(P1주차장),11,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로2771번길 68(죽전동, 벽산타운1단지)(832 벽산타운1단지)",37.3364667,127.1054931,24시간,거주자외 출입제한,경기도 용인시 수지구 죽전동 832 벽산타운1단지,죽전2동
1910,이카플러그,수지벽산1단지아파트2(P2주차장),1,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로2771번길 68(죽전동, 벽산타운1단지)(832 벽산타운1단지)",37.3364667,127.1054931,24시간,거주자외 출입제한,경기도 용인시 수지구 죽전동 832 벽산타운1단지,죽전2동
1911,이카플러그,수지벽산1단지아파트2(P2주차장),11,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로2771번길 68(죽전동, 벽산타운1단지)(832 벽산타운1단지)",37.3364667,127.1054931,24시간,거주자외 출입제한,경기도 용인시 수지구 죽전동 832 벽산타운1단지,죽전2동
1912,이카플러그,수지벽산1단지아파트3(P3주차장),1,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로2771번길 68(죽전동, 벽산타운1단지)(832 벽산타운1단지)",37.3364667,127.1054931,24시간,거주자외 출입제한,경기도 용인시 수지구 죽전동 832 벽산타운1단지,죽전2동
1913,이카플러그,수지벽산1단지아파트3(P3주차장),11,AC완속,경기도,용인시,"경기도 용인시 수지구 용구대로2771번길 68(죽전동, 벽산타운1단지)(832 벽산타운1단지)",37.3364667,127.1054931,24시간,거주자외 출입제한,경기도 용인시 수지구 죽전동 832 벽산타운1단지,죽전2동
1914,이카플러그,수지풍덕천한샘더랜드마크,1,AC완속,경기도,용인시,경기도 용인시 수지구 포은대로 477(풍덕천동 82-9),37.3241618,127.1018321,24시간,제한없음,경기도 용인시 수지구 풍덕천동 82-9,풍덕천1동
1915,이카플러그,수지풍덕천한샘더랜드마크,2,AC완속,경기도,용인시,경기도 용인시 수지구 포은대로 477(풍덕천동 82-9),37.3241618,127.1018321,24시간,제한없음,경기도 용인시 수지구 풍덕천동 82-9,풍덕천1동
1916,이카플러그,수지풍덕천한샘더랜드마크,11,AC완속,경기도,용인시,경기도 용인시 수지구 포은대로 477(풍덕천동 82-9),37.3241618,127.1018321,24시간,제한없음,경기도 용인시 수지구 풍덕천동 82-9,풍덕천1동
1917,이카플러그,양우내안에 에듀퍼스트1(203동),1,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1918,이카플러그,양우내안에 에듀퍼스트1(203동),11,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1919,이카플러그,양우내안에 에듀퍼스트2(202동),1,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1920,이카플러그,양우내안에 에듀퍼스트2(202동),11,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1921,이카플러그,양우내안에 에듀퍼스트3(206동),1,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1922,이카플러그,양우내안에 에듀퍼스트3(206동),11,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1923,이카플러그,양우내안에 에듀퍼스트4(207동),1,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1924,이카플러그,양우내안에 에듀퍼스트4(207동),11,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1925,이카플러그,양우내안에 에듀퍼스트5(217동),1,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1926,이카플러그,양우내안에 에듀퍼스트5(217동),11,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1927,이카플러그,양우내안에 에듀퍼스트6(휘트니스),1,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1928,이카플러그,양우내안에 에듀퍼스트6(휘트니스),2,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1929,이카플러그,양우내안에 에듀퍼스트6(휘트니스),3,AC완속,경기도,용인시,"경기도 용인시 처인구 경안천로 196-1(고림동, 양우내안애에듀퍼스트)(1014 양우내안애에듀퍼스트)",37.2518789,127.2324296,24시간,거주자외 출입제한,경기도 용인시 처인구 고림동 1014 양우내안애에듀퍼스트,유림동
1930,이카플러그,용인 광교2차푸르지오시티A동,1,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로295번길 25구내주차장,37.2980217,127.0696819,24시간,구내주차장,경기도 용인시 수지구 상현동 1116,상현1동
1931,이카플러그,용인 광교2차푸르지오시티A동,2,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로295번길 25구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1116,상현1동
1932,이카플러그,용인 광교2차푸르지오시티B동,1,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로295번길 13구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1116-3,상현1동
1933,이카플러그,용인 광교2차푸르지오시티B동,2,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로295번길 13구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1116-3,상현1동
1934,이카플러그,용인 광교2차푸르지오시티C동,1,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로 305구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1117-5 광교2차 푸르지오시티 C동,상현1동
1935,이카플러그,용인 광교2차푸르지오시티C동,2,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로 305구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1117-5 광교2차 푸르지오시티 C동,상현1동
1936,이카플러그,용인 광교2차푸르지오시티C동,3,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로 305구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1117-5 광교2차 푸르지오시티 C동,상현1동
1937,이카플러그,용인 광교2차푸르지오시티D동,1,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로 297구내주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1117-8 광교2차 푸르지오시티 D동,상현1동
1938,이카플러그,용인 광교푸르지오시티2단지오피스텔,1,AC완속,경기도,용인시,경기도 용인시 수지구 광교중앙로296번길 22지하3층주차장,37.2980217,127.0696819,24시간,거주자외 출입제한,경기도 용인시 수지구 상현동 1132-1,상현1동
