,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한
158,한국전기차충전서비스,물푸레마을4단지 경남아너스빌,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 구성로 470,24시간,거주자외 출입제한
159,한국전기차충전서비스,물푸레마을4단지 경남아너스빌,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 구성로 470,24시간,거주자외 출입제한
160,한국전기차충전서비스,물푸레마을4단지 경남아너스빌,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 구성로 470,24시간,거주자외 출입제한
161,한국전기차충전서비스,물푸레마을4단지 경남아너스빌,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 구성로 470,24시간,거주자외 출입제한
162,한국전기차충전서비스,보정동주민센터,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 죽전로 40,24시간,제한없음
163,한국전기차충전서비스,삼성래미안이스트팰리스4차아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로153번길 6,24시간,거주자외 출입제한
164,한국전기차충전서비스,삼성래미안이스트팰리스4차아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로153번길 6,24시간,거주자외 출입제한
165,한국전기차충전서비스,삼성래미안이스트팰리스4차아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로153번길 6,24시간,거주자외 출입제한
166,한국전기차충전서비스,삼성래미안이스트팰리스4차아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로153번길 6,24시간,거주자외 출입제한
167,한국전기차충전서비스,삼성래미안이스트팰리스4차아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로153번길 6,24시간,거주자외 출입제한
168,한국전기차충전서비스,상갈공영주차장,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 금화로105번길 3,24시간,제한없음
169,한국전기차충전서비스,수진마을4단지신명스카이뷰아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 손곡로 53,24시간,거주자외 출입제한
170,한국전기차충전서비스,수진마을4단지신명스카이뷰아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 손곡로 53,24시간,거주자외 출입제한
171,한국전기차충전서비스,수진마을4단지신명스카이뷰아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 손곡로 53,24시간,거주자외 출입제한
172,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
173,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
174,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
175,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
176,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
177,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
178,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,7,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
179,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,8,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
180,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,9,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
181,한국전기차충전서비스,신촌마을포스홈타운1단지아파트,10,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로2518번길 15,24시간,거주자외 출입제한
182,한국전기차충전서비스,아르피아스포츠센터,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 포은대로499,24시간,사업장 거주자외 출입제한
183,한국전기차충전서비스,아르피아스포츠센터,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 포은대로499,24시간,사업장 거주자외 출입제한
184,한국전기차충전서비스,어은목마을한라비발디아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 72,24시간,거주자외 출입제한
185,한국전기차충전서비스,어은목마을한라비발디아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 72,24시간,거주자외 출입제한
186,한국전기차충전서비스,어은목마을한라비발디아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 72,24시간,거주자외 출입제한
187,한국전기차충전서비스,어은목마을한라비발디아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 72,24시간,거주자외 출입제한
188,한국전기차충전서비스,어은목마을한라비발디아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 72,24시간,거주자외 출입제한
189,한국전기차충전서비스,어은목마을한라비발디아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백4로 72,24시간,거주자외 출입제한
190,한국전기차충전서비스,영통빌리지,1,AC완속,경기도 ,용인시 ,"경기도 용인시 기흥구 중부대로55번길 11120동 지하주차장 , 111동 지하주차장",24시간,거주자외 출입제한
191,한국전기차충전서비스,영통빌리지,2,AC완속,경기도 ,용인시 ,"경기도 용인시 기흥구 중부대로55번길 11120동 지하주차장 , 111동 지하주차장",24시간,거주자외 출입제한
192,한국전기차충전서비스,영통빌리지,3,AC완속,경기도 ,용인시 ,"경기도 용인시 기흥구 중부대로55번길 11120동 지하주차장 , 111동 지하주차장",24시간,거주자외 출입제한
193,한국전기차충전서비스,영통빌리지,4,AC완속,경기도 ,용인시 ,"경기도 용인시 기흥구 중부대로55번길 11120동 지하주차장 , 111동 지하주차장",24시간,거주자외 출입제한
194,한국전기차충전서비스,영통빌리지,5,AC완속,경기도 ,용인시 ,"경기도 용인시 기흥구 중부대로55번길 11120동 지하주차장 , 111동 지하주차장",24시간,거주자외 출입제한
195,한국전기차충전서비스,영통빌리지,6,AC완속,경기도 ,용인시 ,"경기도 용인시 기흥구 중부대로55번길 11120동 지하주차장 , 111동 지하주차장",24시간,거주자외 출입제한
196,한국전기차충전서비스,예원마을코아루아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 한터로275번길 40,24시간,거주자외 출입제한
197,한국전기차충전서비스,예원마을코아루아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 한터로275번길 40,24시간,거주자외 출입제한
198,한국전기차충전서비스,예원마을코아루아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 한터로275번길 40,24시간,거주자외 출입제한
199,한국전기차충전서비스,용인대학교,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 용인대학로134,24시간,제한없음
200,한국전기차충전서비스,용인대학교,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 용인대학로134,24시간,제한없음
201,한국전기차충전서비스,용인시 축구센터,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 원삼면 보개원삼로 1752,24시간,제한없음
202,한국전기차충전서비스,이편한세상용인한숲시티6단지,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
203,한국전기차충전서비스,이편한세상용인한숲시티6단지,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
204,한국전기차충전서비스,이편한세상용인한숲시티6단지,3,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
205,한국전기차충전서비스,이편한세상용인한숲시티6단지,4,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
206,한국전기차충전서비스,이편한세상용인한숲시티6단지,5,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
207,한국전기차충전서비스,이편한세상용인한숲시티6단지,6,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
208,한국전기차충전서비스,이편한세상용인한숲시티6단지,7,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
209,한국전기차충전서비스,이편한세상용인한숲시티6단지,8,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 남사면 한숲로 84,24시간,거주자외 출입제한
210,한국전기차충전서비스,죽전e편한세상,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 148,24시간,거주자외 출입제한
211,한국전기차충전서비스,죽전e편한세상,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 대지로 148,24시간,거주자외 출입제한
212,한국전기차충전서비스,중앙공영주차장,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 백옥대로1103,24시간,제한없음
213,한국전기차충전서비스,지오렌터카 신갈점,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 신정로 251(신갈동 552),24시간,제한없음
214,한국전기차충전서비스,총신대학교 신학대학원,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 양지면 학촌로110,24시간,제한없음
215,한국전기차충전서비스,총신대학교 신학대학원,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 양지면 학촌로110,24시간,제한없음
216,한국전기차충전서비스,포곡읍행정복지센터,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 포곡읍 포곡로 258(삼계리 588-5),24시간,제한없음
217,한국전기차충전서비스,한국델파이,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 용구대로 2302주차장,24시간,제한없음
218,한국전기차충전서비스,한국민속촌 주차장,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 민속촌로 93(304 한국민속촌),24시간,제한없음
219,한국전기차충전서비스,한국민속촌 주차장,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 민속촌로 93(304 한국민속촌),24시간,제한없음
220,한국전기차충전서비스,한국민속촌 주차장,6,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 민속촌로 93(304 한국민속촌),24시간,제한없음
221,한국전기차충전서비스,한국민속촌 주차장,7,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 민속촌로 93(304 한국민속촌),24시간,제한없음
222,한국전기차충전서비스,한국민속촌 주차장,8,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 민속촌로 93(304 한국민속촌),24시간,제한없음
223,한국전기차충전서비스,현대자동차 마북캠퍼스,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 마북로240번길17-4(기흥구 마북동 80-11),24시간,시설 상황에 따라 이용이 제한될 수 있음
225,한국전기차충전서비스,현대자동차 마북캠퍼스,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 마북로 240번길 17-4,24시간,시설 상황에 따라 이용이 제한될 수 있음
226,차지비,㈜대웅제약,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 포곡읍 두계로 35B1주차장 전기실 앞,09:00~18:00,업무용 빌딩 입주자 대상 개방
227,차지비,고림동금평마을영화아파트,1,AC완속,경기도 ,용인시 ,"경기도 용인시 처인구 금어로 102 (고림동, 금평마을영화아파트) 201동~206동(1000 (금평마을영화아파트))",~,제한없음
228,차지비,고림동금평마을영화아파트,2,AC완속,경기도 ,용인시 ,"경기도 용인시 처인구 금어로 102 (고림동, 금평마을영화아파트) 201동~206동(1000 (금평마을영화아파트))",~,제한없음
229,차지비,고림동금평마을영화아파트,3,AC완속,경기도 ,용인시 ,"경기도 용인시 처인구 금어로 102 (고림동, 금평마을영화아파트) 201동~206동(1000 (금평마을영화아파트))",~,제한없음
230,차지비,고림동금평마을영화아파트,4,AC완속,경기도 ,용인시 ,"경기도 용인시 처인구 금어로 102 (고림동, 금평마을영화아파트) 201동~206동(1000 (금평마을영화아파트))",~,제한없음
